year, uni, subject, num
2015,"University of Portsmouth","Law",375
2015,"University of Portsmouth","Business and Admin studies",740
2015,"University of Portsmouth","Mass Communication and Documentation",200
2015,"University of Portsmouth","Linguistics, Classics and related",85
2015,"University of Portsmouth","European Languages, Literature and related",80
2015,"University of Portsmouth","Non-European Languages, Literature and related",20
2015,"University of Portsmouth","History and Philosophical studies",65
2015,"University of Portsmouth","Creative Arts and Design",450
2015,"University of Portsmouth","Education",155
2015,"University of Portsmouth","Combined arts",95
2015,"University of Portsmouth","Combined sciences",20
2015,"University of Portsmouth","Combined social sciences",90
2015,"University of Portsmouth","Sciences combined with Social Sciences or Arts",100
2015,"University of Portsmouth","Social Sciences combined with Arts",35
2015,"University of Portsmouth","General, other combined and unknown",20
2015,"Queen Margaret University, Edinburgh","Subjects allied to Medicine",330
2015,"Queen Margaret University, Edinburgh","Biological Sciences",70
2015,"Queen Margaret University, Edinburgh","Social Studies",20
2015,"Queen Margaret University, Edinburgh","Business and Admin studies",280
2015,"Queen Margaret University, Edinburgh","Mass Communication and Documentation",90
2015,"Queen Margaret University, Edinburgh","Creative Arts and Design",95
2015,"Queen Margaret University, Edinburgh","Sciences combined with Social Sciences or Arts",45
2015,"Queen Margaret University, Edinburgh","General, other combined and unknown",40
2015,"Queen Mary University of London","Medicine and Dentistry",385
2015,"Queen Mary University of London","Subjects allied to Medicine",265
2015,"Queen Mary University of London","Biological Sciences",335
2015,"Queen Mary University of London","Physical Sciences",380
2015,"Queen Mary University of London","Mathematical Sciences",310
2015,"Queen Mary University of London","Engineering",350
2015,"Queen Mary University of London","Computer Sciences",325
2015,"Queen Mary University of London","Technologies",35
2015,"Queen Mary University of London","Social Studies",510
2015,"Queen Mary University of London","Law",270
2015,"Queen Mary University of London","Business and Admin studies",330
2015,"Queen Mary University of London","Mass Communication and Documentation",40
2015,"Queen Mary University of London","Linguistics, Classics and related",305
2015,"Queen Mary University of London","European Languages, Literature and related",90
2015,"Queen Mary University of London","History and Philosophical studies",210
2015,"Queen Mary University of London","Creative Arts and Design",85
2015,"Queen Mary University of London","Combined arts",125
2015,"Queen Mary University of London","Combined sciences",15
2015,"Queen Mary University of London","Combined social sciences",100
2015,"Queen Mary University of London","Sciences combined with Social Sciences or Arts",55
2015,"Queen Mary University of London","Social Sciences combined with Arts",55
2015,"Queen's University Belfast","Medicine and Dentistry",335
2015,"Queen's University Belfast","Subjects allied to Medicine",660
2015,"Queen's University Belfast","Biological Sciences",305
2015,"Queen's University Belfast","Veterinary Sciences, Agriculture and related",60
2015,"Queen's University Belfast","Physical Sciences",205
2015,"Queen's University Belfast","Mathematical Sciences",100
2015,"Queen's University Belfast","Engineering",400
2015,"Queen's University Belfast","Computer Sciences",335
2015,"Queen's University Belfast","Technologies",25
2015,"Queen's University Belfast","Architecture, Building and Planning",90
2015,"Queen's University Belfast","Social Studies",290
2015,"Queen's University Belfast","Law",320
2015,"Queen's University Belfast","Business and Admin studies",320
2015,"Queen's University Belfast","Linguistics, Classics and related",105
2015,"Queen's University Belfast","European Languages, Literature and related",55
2015,"Queen's University Belfast","History and Philosophical studies",160
2015,"Queen's University Belfast","Creative Arts and Design",115
2015,"Queen's University Belfast","Combined arts",75
2015,"Queen's University Belfast","Combined sciences",85
2015,"Queen's University Belfast","Combined social sciences",50
2015,"Queen's University Belfast","Sciences combined with Social Sciences or Arts",75
2015,"Queen's University Belfast","Social Sciences combined with Arts",105
2015,"Queen's University Belfast","General, other combined and unknown",25
2015,"Ravensbourne","Engineering",15
2015,"Ravensbourne","Computer Sciences",5
2015,"Ravensbourne","Architecture, Building and Planning",55
2015,"Ravensbourne","Mass Communication and Documentation",270
2015,"Ravensbourne","Creative Arts and Design",365
2015,"Ravensbourne","Social Sciences combined with Arts",125
2015,"University of Reading","Subjects allied to Medicine",170
2015,"University of Reading","Biological Sciences",420
2015,"University of Reading","Veterinary Sciences, Agriculture and related",125
2015,"University of Reading","Physical Sciences",210
2015,"University of Reading","Mathematical Sciences",120
2015,"University of Reading","Engineering",35
2015,"University of Reading","Computer Sciences",155
2015,"University of Reading","Architecture, Building and Planning",135
2015,"University of Reading","Social Studies",225
2015,"University of Reading","Law",305
2015,"University of Reading","Business and Admin studies",570
2015,"University of Reading","Mass Communication and Documentation",25
2015,"University of Reading","Linguistics, Classics and related",280
2015,"University of Reading","European Languages, Literature and related",45
2015,"University of Reading","History and Philosophical studies",175
2015,"University of Reading","Creative Arts and Design",125
2015,"University of Reading","Education",145
2015,"University of Reading","Combined arts",140
2015,"University of Reading","Combined sciences",65
2015,"University of Reading","Combined social sciences",10
2015,"University of Reading","Sciences combined with Social Sciences or Arts",195
2015,"University of Reading","Social Sciences combined with Arts",85
2015,"University of Reading","General, other combined and unknown",10
2015,"Reaseheath College","Biological Sciences",15
2015,"Reaseheath College","Veterinary Sciences, Agriculture and related",75
2015,"Reaseheath College","Architecture, Building and Planning",15
2015,"Reaseheath College","Business and Admin studies",10
2015,"Regent's University London (incorporating E77 European Business School)","Biological Sciences",20
2015,"Regent's University London (incorporating E77 European Business School)","Social Studies",5
2015,"Regent's University London (incorporating E77 European Business School)","Business and Admin studies",105
2015,"Regent's University London (incorporating E77 European Business School)","Mass Communication and Documentation",20
2015,"Regent's University London (incorporating E77 European Business School)","Creative Arts and Design",40
2015,"Regent's University London (incorporating E77 European Business School)","Combined arts",5
2015,"Regent's University London (incorporating E77 European Business School)","General, other combined and unknown",10
2015,"Richmond, The American International University in London","Biological Sciences",15
2015,"Richmond, The American International University in London","Social Studies",25
2015,"Richmond, The American International University in London","Business and Admin studies",30
2015,"Richmond, The American International University in London","Mass Communication and Documentation",15
2015,"Richmond, The American International University in London","Non-European Languages, Literature and related",5
2015,"Richmond, The American International University in London","Creative Arts and Design",15
2015,"Richmond, The American International University in London","Social Sciences combined with Arts",15
2015,"Robert Gordon University","Subjects allied to Medicine",645
2015,"Robert Gordon University","Biological Sciences",65
2015,"Robert Gordon University","Physical Sciences",60
2015,"Robert Gordon University","Engineering",170
2015,"Robert Gordon University","Computer Sciences",90
2015,"Robert Gordon University","Architecture, Building and Planning",125
2015,"Robert Gordon University","Social Studies",185
2015,"Robert Gordon University","Law",100
2015,"Robert Gordon University","Business and Admin studies",445
2015,"Robert Gordon University","Mass Communication and Documentation",90
2015,"Robert Gordon University","Creative Arts and Design",235
2015,"Robert Gordon University","Sciences combined with Social Sciences or Arts",35
2015,"Robert Gordon University","Social Sciences combined with Arts",55
2015,"University of Roehampton","Subjects allied to Medicine",130
2015,"University of Roehampton","Biological Sciences",475
2015,"University of Roehampton","Social Studies",95
2015,"University of Roehampton","Law",80
2015,"University of Roehampton","Business and Admin studies",405
2015,"University of Roehampton","Mass Communication and Documentation",120
2015,"University of Roehampton","Linguistics, Classics and related",85
2015,"University of Roehampton","European Languages, Literature and related",5
2015,"University of Roehampton","History and Philosophical studies",165
2015,"University of Roehampton","Creative Arts and Design",295
2015,"University of Roehampton","Education",445
2015,"University of Roehampton","Combined arts",105
2015,"University of Roehampton","Combined social sciences",60
2015,"University of Roehampton","Sciences combined with Social Sciences or Arts",45
2015,"University of Roehampton","Social Sciences combined with Arts",35
2015,"Rose Bruford College","Creative Arts and Design",195
2015,"Rotherham College of Arts and Technology","Engineering",10
2015,"Rotherham College of Arts and Technology","Computer Sciences",10
2015,"Rotherham College of Arts and Technology","Social Studies",10
2015,"Rotherham College of Arts and Technology","Creative Arts and Design",65
2015,"Royal Agricultural University, Cirencester","Biological Sciences",5
2015,"Royal Agricultural University, Cirencester","Veterinary Sciences, Agriculture and related",145
2015,"Royal Agricultural University, Cirencester","Business and Admin studies",140
2015,"Royal Agricultural University, Cirencester","History and Philosophical studies",5
2015,"Royal Agricultural University, Cirencester","Sciences combined with Social Sciences or Arts",75
2015,"Royal Academy of Dance","Creative Arts and Design",55
2015,"Royal Holloway, University of London","Subjects allied to Medicine",75
2015,"Royal Holloway, University of London","Biological Sciences",300
2015,"Royal Holloway, University of London","Physical Sciences",190
2015,"Royal Holloway, University of London","Mathematical Sciences",50
2015,"Royal Holloway, University of London","Computer Sciences",105
2015,"Royal Holloway, University of London","Social Studies",370
2015,"Royal Holloway, University of London","Law",65
2015,"Royal Holloway, University of London","Business and Admin studies",390
2015,"Royal Holloway, University of London","Mass Communication and Documentation",10
2015,"Royal Holloway, University of London","Linguistics, Classics and related",170
2015,"Royal Holloway, University of London","European Languages, Literature and related",40
2015,"Royal Holloway, University of London","History and Philosophical studies",220
2015,"Royal Holloway, University of London","Creative Arts and Design",265
2015,"Royal Holloway, University of London","Combined arts",130
2015,"Royal Holloway, University of London","Combined sciences",10
2015,"Royal Holloway, University of London","Combined social sciences",60
2015,"Royal Holloway, University of London","Sciences combined with Social Sciences or Arts",85
2015,"Royal Holloway, University of London","Social Sciences combined with Arts",85
2015,"Royal Holloway, University of London","General, other combined and unknown",20
2015,"Royal Veterinary College (University of London)","Biological Sciences",45
2015,"Royal Veterinary College (University of London)","Veterinary Sciences, Agriculture and related",445
2015,"Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)","Creative Arts and Design",45
2015,"SRUC - Scotland's Rural College","Biological Sciences",25
2015,"SRUC - Scotland's Rural College","Veterinary Sciences, Agriculture and related",450
2015,"SRUC - Scotland's Rural College","Physical Sciences",100
2015,"SRUC - Scotland's Rural College","Architecture, Building and Planning",25
2015,"SRUC - Scotland's Rural College","Business and Admin studies",120
2015,"SRUC - Scotland's Rural College","Combined sciences",25
2015,"SRUC - Scotland's Rural College","Sciences combined with Social Sciences or Arts",90
2015,"The University of Salford","Subjects allied to Medicine",895
2015,"The University of Salford","Biological Sciences",370
2015,"The University of Salford","Veterinary Sciences, Agriculture and related",75
2015,"The University of Salford","Physical Sciences",150
2015,"The University of Salford","Mathematical Sciences",20
2015,"The University of Salford","Engineering",365
2015,"The University of Salford","Computer Sciences",245
2015,"The University of Salford","Technologies",95
2015,"The University of Salford","Architecture, Building and Planning",190
2015,"The University of Salford","Social Studies",340
2015,"The University of Salford","Law",285
2015,"The University of Salford","Business and Admin studies",615
2015,"The University of Salford","Mass Communication and Documentation",215
2015,"The University of Salford","Linguistics, Classics and related",75
2015,"The University of Salford","History and Philosophical studies",35
2015,"The University of Salford","Creative Arts and Design",855
2015,"The University of Salford","Combined arts",85
2015,"The University of Salford","Combined sciences",290
2015,"The University of Salford","Combined social sciences",75
2015,"The University of Salford","Sciences combined with Social Sciences or Arts",145
2015,"The University of Salford","Social Sciences combined with Arts",20
2015,"SAE Institute","Computer Sciences",15
2015,"SAE Institute","Technologies",120
2015,"SAE Institute","Creative Arts and Design",95
2015,"Sandwell College","Business and Admin studies",5
2015,"Sandwell College","Creative Arts and Design",15
2015,"SOAS, University of London","Social Studies",345
2015,"SOAS, University of London","Law",170
2015,"SOAS, University of London","Business and Admin studies",60
2015,"SOAS, University of London","Linguistics, Classics and related",20
2015,"SOAS, University of London","Non-European Languages, Literature and related",130
2015,"SOAS, University of London","History and Philosophical studies",85
2015,"SOAS, University of London","Creative Arts and Design",20
2015,"SOAS, University of London","Combined arts",70
2015,"SOAS, University of London","Combined social sciences",30
2015,"SOAS, University of London","Sciences combined with Social Sciences or Arts",10
2015,"SOAS, University of London","Social Sciences combined with Arts",170
2015,"SOAS, University of London","General, other combined and unknown",20
2015,"Salford City College","Social Studies",5
2015,"The University of Sheffield","Medicine and Dentistry",285
2015,"The University of Sheffield","Subjects allied to Medicine",395
2015,"The University of Sheffield","Biological Sciences",585
2015,"The University of Sheffield","Physical Sciences",425
2015,"The University of Sheffield","Mathematical Sciences",170
2015,"The University of Sheffield","Engineering",1090
2015,"The University of Sheffield","Computer Sciences",125
2015,"The University of Sheffield","Technologies",45
2015,"The University of Sheffield","Architecture, Building and Planning",185
2015,"The University of Sheffield","Social Studies",625
2015,"The University of Sheffield","Law",280
2015,"The University of Sheffield","Business and Admin studies",225
2015,"The University of Sheffield","Mass Communication and Documentation",95
2015,"The University of Sheffield","Linguistics, Classics and related",225
2015,"The University of Sheffield","European Languages, Literature and related",70
2015,"The University of Sheffield","Non-European Languages, Literature and related",125
2015,"The University of Sheffield","History and Philosophical studies",320
2015,"The University of Sheffield","Creative Arts and Design",35
2015,"The University of Sheffield","Education",30
2015,"The University of Sheffield","Combined arts",115
2015,"The University of Sheffield","Combined sciences",50
2015,"The University of Sheffield","Combined social sciences",55
2015,"The University of Sheffield","Sciences combined with Social Sciences or Arts",90
2015,"The University of Sheffield","Social Sciences combined with Arts",140
2015,"The University of Sheffield","General, other combined and unknown",10
2015,"South & City College Birmingham","Computer Sciences",10
2015,"South & City College Birmingham","Architecture, Building and Planning",10
2015,"South & City College Birmingham","Social Studies",25
2015,"South & City College Birmingham","Business and Admin studies",10
2015,"South & City College Birmingham","Creative Arts and Design",10
2015,"Sheffield Hallam University","Subjects allied to Medicine",1300
2015,"Sheffield Hallam University","Biological Sciences",995
2015,"Sheffield Hallam University","Physical Sciences",260
2015,"Sheffield Hallam University","Mathematical Sciences",110
2015,"Sheffield Hallam University","Engineering",285
2015,"Sheffield Hallam University","Computer Sciences",375
2015,"Sheffield Hallam University","Technologies",10
2015,"Sheffield Hallam University","Architecture, Building and Planning",210
2015,"Sheffield Hallam University","Social Studies",410
2015,"Sheffield Hallam University","Law",395
2015,"Sheffield Hallam University","Business and Admin studies",1425
2015,"Sheffield Hallam University","Mass Communication and Documentation",240
2015,"Sheffield Hallam University","Linguistics, Classics and related",165
2015,"Sheffield Hallam University","European Languages, Literature and related",50
2015,"Sheffield Hallam University","History and Philosophical studies",115
2015,"Sheffield Hallam University","Creative Arts and Design",705
2015,"Sheffield Hallam University","Education",380
2015,"Sheffield Hallam University","Combined arts",15
2015,"Sheffield Hallam University","Combined sciences",195
2015,"Sheffield Hallam University","Combined social sciences",65
2015,"Sheffield Hallam University","Sciences combined with Social Sciences or Arts",385
2015,"Sheffield Hallam University","Social Sciences combined with Arts",75
2015,"Sheffield Hallam University","General, other combined and unknown",35
2015,"Sheffield College","Biological Sciences",10
2015,"Sheffield College","Veterinary Sciences, Agriculture and related",10
2015,"Sheffield College","Computer Sciences",30
2015,"Sheffield College","Social Studies",55
2015,"Sheffield College","Business and Admin studies",30
2015,"Sheffield College","Mass Communication and Documentation",20
2015,"Sheffield College","Creative Arts and Design",105
2015,"Solihull College","Biological Sciences",20
2015,"Solihull College","Engineering",10
2015,"Solihull College","Computer Sciences",40
2015,"Solihull College","Mass Communication and Documentation",5
2015,"Solihull College","Creative Arts and Design",35
2015,"Solihull College","Education",15
2015,"University of Southampton","Medicine and Dentistry",225
2015,"University of Southampton","Subjects allied to Medicine",805
2015,"University of Southampton","Biological Sciences",410
2015,"University of Southampton","Physical Sciences",740
2015,"University of Southampton","Mathematical Sciences",200
2015,"University of Southampton","Engineering",615
2015,"University of Southampton","Computer Sciences",240
2015,"University of Southampton","Technologies",25
2015,"University of Southampton","Social Studies",730
2015,"University of Southampton","Law",255
2015,"University of Southampton","Business and Admin studies",355
2015,"University of Southampton","Mass Communication and Documentation",30
2015,"University of Southampton","Linguistics, Classics and related",180
2015,"University of Southampton","European Languages, Literature and related",110
2015,"University of Southampton","History and Philosophical studies",345
2015,"University of Southampton","Creative Arts and Design",220
2015,"University of Southampton","Education",30
2015,"University of Southampton","Combined arts",150
2015,"University of Southampton","Combined sciences",40
2015,"University of Southampton","Combined social sciences",25
2015,"University of Southampton","Sciences combined with Social Sciences or Arts",220
2015,"University of Southampton","Social Sciences combined with Arts",175
2015,"University of Southampton","General, other combined and unknown",70
2015,"Somerset College","Engineering",15
2015,"Somerset College","Computer Sciences",25
2015,"Somerset College","Social Studies",45
2015,"Somerset College","Business and Admin studies",20
2015,"Somerset College","Creative Arts and Design",55
2015,"Somerset College","Education",10
2015,"Southampton Solent University","Subjects allied to Medicine",10
2015,"Southampton Solent University","Biological Sciences",365
2015,"Southampton Solent University","Physical Sciences",20
2015,"Southampton Solent University","Engineering",85
2015,"Southampton Solent University","Computer Sciences",300
2015,"Southampton Solent University","Technologies",30
2015,"Southampton Solent University","Architecture, Building and Planning",40
2015,"Southampton Solent University","Social Studies",115
2015,"Southampton Solent University","Law",95
2015,"Southampton Solent University","Business and Admin studies",425
2015,"Southampton Solent University","Mass Communication and Documentation",485
2015,"Southampton Solent University","Linguistics, Classics and related",15
2015,"Southampton Solent University","Creative Arts and Design",750
2015,"Southampton Solent University","Combined arts",45
2015,"Southampton Solent University","Combined sciences",10
2015,"Southampton Solent University","Combined social sciences",5
2015,"Southampton Solent University","Sciences combined with Social Sciences or Arts",330
2015,"Southampton Solent University","Social Sciences combined with Arts",110
2015,"South Devon College","Subjects allied to Medicine",25
2015,"South Devon College","Biological Sciences",20
2015,"South Devon College","Veterinary Sciences, Agriculture and related",15
2015,"South Devon College","Physical Sciences",5
2015,"South Devon College","Engineering",10
2015,"South Devon College","Computer Sciences",25
2015,"South Devon College","Technologies",10
2015,"South Devon College","Architecture, Building and Planning",5
2015,"South Devon College","Business and Admin studies",25
2015,"South Devon College","History and Philosophical studies",5
2015,"South Devon College","Creative Arts and Design",20
2015,"South Devon College","Combined arts",10
2015,"South Devon College","Combined sciences",10
2015,"South Devon College","Sciences combined with Social Sciences or Arts",30
2015,"South Devon College","General, other combined and unknown",5
2015,"Sparsholt College Hampshire","Veterinary Sciences, Agriculture and related",165
2015,"Sparsholt College Hampshire","Combined sciences",10
2015,"University of St Andrews","Medicine and Dentistry",145
2015,"University of St Andrews","Subjects allied to Medicine",15
2015,"University of St Andrews","Biological Sciences",140
2015,"University of St Andrews","Veterinary Sciences, Agriculture and related",10
2015,"University of St Andrews","Physical Sciences",185
2015,"University of St Andrews","Mathematical Sciences",60
2015,"University of St Andrews","Computer Sciences",65
2015,"University of St Andrews","Social Studies",180
2015,"University of St Andrews","Business and Admin studies",35
2015,"University of St Andrews","Mass Communication and Documentation",15
2015,"University of St Andrews","Linguistics, Classics and related",105
2015,"University of St Andrews","European Languages, Literature and related",30
2015,"University of St Andrews","History and Philosophical studies",185
2015,"University of St Andrews","Combined arts",50
2015,"University of St Andrews","Combined sciences",50
2015,"University of St Andrews","Combined social sciences",20
2015,"University of St Andrews","Sciences combined with Social Sciences or Arts",35
2015,"University of St Andrews","Social Sciences combined with Arts",65
2015,"University of St Andrews","General, other combined and unknown",40
2015,"South Downs College","Creative Arts and Design",15
2015,"South Essex College, University Centre Southend and Thurrock","Subjects allied to Medicine",30
2015,"South Essex College, University Centre Southend and Thurrock","Biological Sciences",25
2015,"South Essex College, University Centre Southend and Thurrock","Computer Sciences",20
2015,"South Essex College, University Centre Southend and Thurrock","Social Studies",15
2015,"South Essex College, University Centre Southend and Thurrock","Business and Admin studies",20
2015,"South Essex College, University Centre Southend and Thurrock","Mass Communication and Documentation",15
2015,"South Essex College, University Centre Southend and Thurrock","Creative Arts and Design",105
2015,"South Essex College, University Centre Southend and Thurrock","Education",35
2015,"South Essex College, University Centre Southend and Thurrock","Sciences combined with Social Sciences or Arts",25
2015,"South Essex College, University Centre Southend and Thurrock","Social Sciences combined with Arts",15
2015,"St George's, University of London","Medicine and Dentistry",305
2015,"St George's, University of London","Subjects allied to Medicine",430
2015,"St George's, University of London","Biological Sciences",5
2015,"St George's, University of London","Engineering",15
2015,"University Centre St Helens","Biological Sciences",25
2015,"University Centre St Helens","Engineering",10
2015,"University Centre St Helens","Computer Sciences",20
2015,"University Centre St Helens","Social Studies",20
2015,"University Centre St Helens","Law",25
2015,"University Centre St Helens","Business and Admin studies",30
2015,"University Centre St Helens","Creative Arts and Design",50
2015,"South Tyneside College","Law",15
2015,"South Tyneside College","Creative Arts and Design",5
2015,"South Gloucestershire and Stroud College","Biological Sciences",10
2015,"South Gloucestershire and Stroud College","Computer Sciences",10
2015,"South Gloucestershire and Stroud College","Social Studies",10
2015,"South Gloucestershire and Stroud College","Creative Arts and Design",70
2015,"Spurgeon's College","History and Philosophical studies",15
2015,"St Mary's College, Blackburn","Social Studies",15
2015,"St Mary's University, Twickenham, London","Subjects allied to Medicine",50
2015,"St Mary's University, Twickenham, London","Biological Sciences",565
2015,"St Mary's University, Twickenham, London","Physical Sciences",45
2015,"St Mary's University, Twickenham, London","Social Studies",35
2015,"St Mary's University, Twickenham, London","Law",60
2015,"St Mary's University, Twickenham, London","Business and Admin studies",95
2015,"St Mary's University, Twickenham, London","Mass Communication and Documentation",35
2015,"St Mary's University, Twickenham, London","Linguistics, Classics and related",15
2015,"St Mary's University, Twickenham, London","History and Philosophical studies",85
2015,"St Mary's University, Twickenham, London","Creative Arts and Design",130
2015,"St Mary's University, Twickenham, London","Education",245
2015,"St Mary's University, Twickenham, London","Combined arts",65
2015,"St Mary's University, Twickenham, London","Combined sciences",75
2015,"St Mary's University, Twickenham, London","Combined social sciences",25
2015,"St Mary's University, Twickenham, London","Sciences combined with Social Sciences or Arts",60
2015,"St Mary's University, Twickenham, London","Social Sciences combined with Arts",10
2015,"Staffordshire University","Subjects allied to Medicine",390
2015,"Staffordshire University","Biological Sciences",450
2015,"Staffordshire University","Veterinary Sciences, Agriculture and related",25
2015,"Staffordshire University","Physical Sciences",125
2015,"Staffordshire University","Mathematical Sciences",10
2015,"Staffordshire University","Engineering",160
2015,"Staffordshire University","Computer Sciences",530
2015,"Staffordshire University","Technologies",30
2015,"Staffordshire University","Social Studies",235
2015,"Staffordshire University","Law",105
2015,"Staffordshire University","Business and Admin studies",195
2015,"Staffordshire University","Mass Communication and Documentation",170
2015,"Staffordshire University","Linguistics, Classics and related",25
2015,"Staffordshire University","History and Philosophical studies",30
2015,"Staffordshire University","Creative Arts and Design",655
2015,"Staffordshire University","Education",115
2015,"Staffordshire University","Sciences combined with Social Sciences or Arts",10
2015,"Staffordshire University","Social Sciences combined with Arts",15
2015,"Stratford upon Avon College","Business and Admin studies",5
2015,"Stratford upon Avon College","Mass Communication and Documentation",5
2015,"Stratford upon Avon College","Creative Arts and Design",5
2015,"The University of Stirling","Subjects allied to Medicine",335
2015,"The University of Stirling","Biological Sciences",490
2015,"The University of Stirling","Physical Sciences",25
2015,"The University of Stirling","Mathematical Sciences",20
2015,"The University of Stirling","Computer Sciences",80
2015,"The University of Stirling","Social Studies",165
2015,"The University of Stirling","Law",90
2015,"The University of Stirling","Business and Admin studies",205
2015,"The University of Stirling","Mass Communication and Documentation",105
2015,"The University of Stirling","Linguistics, Classics and related",40
2015,"The University of Stirling","European Languages, Literature and related",20
2015,"The University of Stirling","History and Philosophical studies",110
2015,"The University of Stirling","Creative Arts and Design",5
2015,"The University of Stirling","Education",35
2015,"The University of Stirling","Combined arts",125
2015,"The University of Stirling","Combined sciences",20
2015,"The University of Stirling","Combined social sciences",90
2015,"The University of Stirling","Sciences combined with Social Sciences or Arts",215
2015,"The University of Stirling","Social Sciences combined with Arts",80
2015,"The University of Stirling","General, other combined and unknown",15
2015,"Stockport College","Social Studies",5
2015,"Stockport College","Creative Arts and Design",45
2015,"The University of Strathclyde","Subjects allied to Medicine",220
2015,"The University of Strathclyde","Biological Sciences",230
2015,"The University of Strathclyde","Physical Sciences",225
2015,"The University of Strathclyde","Mathematical Sciences",115
2015,"The University of Strathclyde","Engineering",715
2015,"The University of Strathclyde","Computer Sciences",115
2015,"The University of Strathclyde","Architecture, Building and Planning",95
2015,"The University of Strathclyde","Social Studies",145
2015,"The University of Strathclyde","Law",240
2015,"The University of Strathclyde","Business and Admin studies",455
2015,"The University of Strathclyde","Linguistics, Classics and related",20
2015,"The University of Strathclyde","European Languages, Literature and related",25
2015,"The University of Strathclyde","History and Philosophical studies",45
2015,"The University of Strathclyde","Creative Arts and Design",20
2015,"The University of Strathclyde","Education",895
2015,"The University of Strathclyde","Combined arts",85
2015,"The University of Strathclyde","Combined sciences",210
2015,"The University of Strathclyde","Combined social sciences",115
2015,"The University of Strathclyde","Sciences combined with Social Sciences or Arts",160
2015,"The University of Strathclyde","Social Sciences combined with Arts",185
2015,"Stranmillis University College: A College of Queen's University Belfast","Social Studies",45
2015,"Stranmillis University College: A College of Queen's University Belfast","Business and Admin studies",10
2015,"Stranmillis University College: A College of Queen's University Belfast","Education",130
2015,"Stranmillis University College: A College of Queen's University Belfast","Combined arts",25
2015,"Stranmillis University College: A College of Queen's University Belfast","Combined social sciences",20
2015,"Stranmillis University College: A College of Queen's University Belfast","Sciences combined with Social Sciences or Arts",15
2015,"Stranmillis University College: A College of Queen's University Belfast","Social Sciences combined with Arts",25
2015,"University Campus Suffolk (UCS)","Subjects allied to Medicine",380
2015,"University Campus Suffolk (UCS)","Biological Sciences",85
2015,"University Campus Suffolk (UCS)","Engineering",30
2015,"University Campus Suffolk (UCS)","Computer Sciences",40
2015,"University Campus Suffolk (UCS)","Technologies",10
2015,"University Campus Suffolk (UCS)","Architecture, Building and Planning",5
2015,"University Campus Suffolk (UCS)","Social Studies",135
2015,"University Campus Suffolk (UCS)","Business and Admin studies",140
2015,"University Campus Suffolk (UCS)","Mass Communication and Documentation",40
2015,"University Campus Suffolk (UCS)","Linguistics, Classics and related",30
2015,"University Campus Suffolk (UCS)","History and Philosophical studies",30
2015,"University Campus Suffolk (UCS)","Creative Arts and Design",170
2015,"University Campus Suffolk (UCS)","Education",265
2015,"University Campus Suffolk (UCS)","Combined arts",10
2015,"University Campus Suffolk (UCS)","Combined social sciences",15
2015,"University Campus Suffolk (UCS)","Sciences combined with Social Sciences or Arts",195
2015,"University Campus Suffolk (UCS)","Social Sciences combined with Arts",15
2015,"University Campus Suffolk (UCS)","General, other combined and unknown",10
2015,"University of Sunderland","Subjects allied to Medicine",270
2015,"University of Sunderland","Biological Sciences",240
2015,"University of Sunderland","Physical Sciences",25
2015,"University of Sunderland","Engineering",60
2015,"University of Sunderland","Computer Sciences",150
2015,"University of Sunderland","Social Studies",160
2015,"University of Sunderland","Law",150
2015,"University of Sunderland","Business and Admin studies",330
2015,"University of Sunderland","Mass Communication and Documentation",130
2015,"University of Sunderland","Linguistics, Classics and related",55
2015,"University of Sunderland","European Languages, Literature and related",5
2015,"University of Sunderland","History and Philosophical studies",45
2015,"University of Sunderland","Creative Arts and Design",320
2015,"University of Sunderland","Education",215
2015,"University of Sunderland","Combined arts",95
2015,"University of Sunderland","Combined sciences",25
2015,"University of Sunderland","Combined social sciences",10
2015,"University of Sunderland","Sciences combined with Social Sciences or Arts",145
2015,"University of Sunderland","Social Sciences combined with Arts",50
2015,"University of Surrey","Subjects allied to Medicine",590
2015,"University of Surrey","Biological Sciences",225
2015,"University of Surrey","Veterinary Sciences, Agriculture and related",145
2015,"University of Surrey","Physical Sciences",160
2015,"University of Surrey","Mathematical Sciences",75
2015,"University of Surrey","Engineering",460
2015,"University of Surrey","Computer Sciences",125
2015,"University of Surrey","Technologies",40
2015,"University of Surrey","Social Studies",240
2015,"University of Surrey","Law",200
2015,"University of Surrey","Business and Admin studies",660
2015,"University of Surrey","Mass Communication and Documentation",15
2015,"University of Surrey","Linguistics, Classics and related",50
2015,"University of Surrey","European Languages, Literature and related",15
2015,"University of Surrey","Creative Arts and Design",205
2015,"University of Surrey","Combined arts",25
2015,"University of Surrey","Combined sciences",45
2015,"University of Surrey","Combined social sciences",65
2015,"University of Surrey","Sciences combined with Social Sciences or Arts",30
2015,"University of Surrey","Social Sciences combined with Arts",15
2015,"Sussex Downs College","Subjects allied to Medicine",45
2015,"Sussex Downs College","Engineering",15
2015,"Sussex Downs College","Business and Admin studies",10
2015,"Sussex Downs College","Creative Arts and Design",50
2015,"University of Sussex","Subjects allied to Medicine",60
2015,"University of Sussex","Biological Sciences",570
2015,"University of Sussex","Physical Sciences",170
2015,"University of Sussex","Mathematical Sciences",115
2015,"University of Sussex","Engineering",235
2015,"University of Sussex","Computer Sciences",180
2015,"University of Sussex","Social Studies",695
